any_hit,benchmark,candidate_hits,db_id,db_path,difficulty,empty_sql,evidence,first_hit,first_pred_error,first_pred_sql,first_pred_success,gold_error,gold_sql,gold_sql_len,gold_success,model_name,n_candidates,n_generations,question,question_len,run_label,sample_id,source_path
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,Total enrollment can be represented by `Enrollment (K-12)` + `Enrollment (Ages 5-17)`,False,,"SELECT CDSCode FROM frpm WHERE ""Enrollment (K-12)"" > 500 UNION SELECT cds FROM satscores WHERE enroll12 > 500",True,,SELECT T2.CDSCode FROM schools AS T1 INNER JOIN frpm AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.`Enrollment (K-12)` + T2.`Enrollment (Ages 5-17)` > 500,150,True,DeepSeek,1,1,Please list the codes of the schools with a total enrollment of over 500.,73,ea,bird_11,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,,False,,"SELECT s.School, s.Website FROM schools s JOIN frpm f ON s.CDSCode = f.CDSCode WHERE f.`Free Meal Count (Ages 5-17)` BETWEEN 1900 AND 2000 AND s.Website IS NOT NULL",True,,"SELECT T2.Website, T1.`School Name` FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T1.`Free Meal Count (Ages 5-17)` BETWEEN 1900 AND 2000 AND T2.Website IS NOT NULL",191,True,DeepSeek,1,1,"If there are any, what are the websites address of the schools with a free meal count of 1,900-2,000 to students aged 5-17? Include the name of the school.",155,ea,bird_33,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,grades 1-12 means K-12; Eligible free or reduced price meal rate for K-12 = `FRPM Count (K-12)` / `Enrollment (K-12)`,False,,"SELECT s.School, f.`Percent (%) Eligible FRPM (K-12)` FROM frpm f JOIN schools s ON f.CDSCode = s.CDSCode WHERE s.DOC = '66' AND f.`Low Grade` <= '1' AND f.`High Grade` >= '12' ORDER BY f.`FRPM Count (K-12)` DESC LIMIT 5",True,,SELECT CAST(T1.`FRPM Count (K-12)` AS REAL) / T1.`Enrollment (K-12)` FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.SOC = 66 ORDER BY T1.`FRPM Count (K-12)` DESC LIMIT 5,199,True,DeepSeek,1,1,What is the eligible free or reduced price meal rate for the top 5 schools in grades 1-12 with the highest free or reduced price meal count of the schools with the ownership code 66?,182,ea,bird_32,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,K-12 refers to students in grades 1 through 12.,False,,SELECT s.City FROM schools s JOIN frpm f ON s.CDSCode = f.CDSCode WHERE f.`Low Grade` <= '1' AND f.`High Grade` >= '12' ORDER BY f.`Enrollment (K-12)` ASC LIMIT 5,True,,SELECT T2.City FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode GROUP BY T2.City ORDER BY SUM(T1.`Enrollment (K-12)`) ASC LIMIT 5,148,True,DeepSeek,1,1,Which cities have the top 5 lowest enrollment number for students in grades 1 through 12?,89,ea,bird_30,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,Exclusively virtual refers to Virtual = 'F'; respective counties means PARTITION BY County,False,,"SELECT s.School FROM schools s JOIN satscores ss ON s.CDSCode = ss.cds WHERE s.Virtual = 'Y' AND ss.rtype = 'S' AND ss.AvgScrRead IS NOT NULL AND (SELECT COUNT(*) FROM satscores ss2 JOIN schools s2 ON ss2.cds = s2.CDSCode WHERE s2.County = s.County AND ss2.rtype = 'S' AND ss2.AvgScrRead IS NOT NULL AND ss2.AvgScrRead > ss.AvgScrRead) < 5 ORDER BY s.County, ss.AvgScrRead DESC",True,,"SELECT School FROM (SELECT T2.School,T1.AvgScrRead, RANK() OVER (PARTITION BY T2.County ORDER BY T1.AvgScrRead DESC) AS rnk FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode WHERE T2.Virtual = 'F' ) ranked_schools WHERE rnk <= 5",247,True,DeepSeek,1,1,List the names of virtual schools that are among the top 5 in their respective counties based on average reading scores.,120,ea,bird_41,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,False,,SELECT SUM(NumTstTakr) FROM satscores JOIN schools ON satscores.cds = schools.CDSCode WHERE schools.MailCity = 'Fresno',True,,SELECT T1.NumTstTakr FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode WHERE T2.MailCity = 'Fresno',118,True,DeepSeek,1,1,How many test takers are there at the school/s whose mailing city address is in Fresno?,87,ea,bird_53,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Charted school means `Charter School (Y/N)` = 1 in the table frpm; Students enrolled in grades 1 through 12 refers to `Enrollment (K-12)`,True,,SELECT s.AdmEmail1 FROM schools s JOIN frpm f ON s.CDSCode = f.CDSCode WHERE s.Charter = 1 AND f.`Enrollment (K-12)` IS NOT NULL ORDER BY f.`Enrollment (K-12)` ASC LIMIT 1,True,,SELECT T2.AdmEmail1 FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T1.`Charter School (Y/N)` = 1 ORDER BY T1.`Enrollment (K-12)` ASC LIMIT 1,167,True,DeepSeek,1,1,What is the administrator's email address of the chartered school with the fewest students enrolled in grades 1 through 12?,123,ea,bird_35,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,between 1/1/1980 and 12/31/1980 means the year = 1980,True,,SELECT AVG(s.NumTstTakr) FROM satscores s JOIN schools sc ON s.cds = sc.CDSCode WHERE sc.County = 'Fresno' AND sc.OpenDate BETWEEN '1980-01-01' AND '1980-12-31',True,,"SELECT AVG(T1.NumTstTakr) FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode WHERE strftime('%Y', T2.OpenDate) = '1980' AND T2.County = 'Fresno'",162,True,DeepSeek,1,1,What is the average number of test takers from Fresno schools that opened between 1/1/1980 and 12/31/1980?,106,ea,bird_39,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,"Usually, administrators manage the school stuff.",True,,"SELECT s.School, ss.AvgScrWrite FROM schools s JOIN satscores ss ON s.CDSCode = ss.cds WHERE s.AdmFName1 = 'Ricci' AND s.AdmLName1 = 'Ulrich' OR s.AdmFName2 = 'Ricci' AND s.AdmLName2 = 'Ulrich' OR s.AdmFName3 = 'Ricci' AND s.AdmLName3 = 'Ulrich'",True,,"SELECT T2.School, T1.AvgScrWrite FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode WHERE T2.AdmFName1 = 'Ricci' AND T2.AdmLName1 = 'Ulrich'",158,True,DeepSeek,1,1,What is the average writing score of each of the schools managed by Ricci Ulrich? List the schools and the corresponding average writing scores.,144,ea,bird_45,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,False,,"SELECT s.Phone, s.Ext FROM satscores ss JOIN schools s ON ss.cds = s.CDSCode WHERE ss.rtype = 'S' ORDER BY ss.AvgScrWrite DESC LIMIT 1 OFFSET 332",True,,"SELECT T2.Phone, T2.Ext FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode ORDER BY T1.AvgScrWrite DESC LIMIT 332, 1",134,True,DeepSeek,1,1,What is the phone number and extension number for the school that had the 333rd highest average writing score?,110,ea,bird_57,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,challenging,False,Difference between K-12 enrollment and 15-17 enrollment can be computed by `Enrollment (K-12)` - `Enrollment (Ages 5-17)`,False,,"SELECT s.School, s.DOCType FROM schools s JOIN frpm f ON s.CDSCode = f.CDSCode WHERE s.FundingType = 'Local' AND (f.`Enrollment (K-12)` - f.`Enrollment (Ages 5-17)`) > (SELECT AVG(f2.`Enrollment (K-12)` - f2.`Enrollment (Ages 5-17)`) FROM frpm f2 JOIN schools s2 ON f2.CDSCode = s2.CDSCode WHERE s2.FundingType = 'Local')",True,,"SELECT T2.School, T2.DOC FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.FundingType = 'Locally funded' AND (T1.`Enrollment (K-12)` - T1.`Enrollment (Ages 5-17)`) > (SELECT AVG(T3.`Enrollment (K-12)` - T3.`Enrollment (Ages 5-17)`) FROM frpm AS T3 INNER JOIN schools AS T4 ON T3.CDSCode = T4.CDSCode WHERE T4.FundingType = 'Locally funded')",368,True,DeepSeek,1,1,"Consider the average difference between K-12 enrollment and 15-17 enrollment of schools that are locally funded, list the names and DOC type of schools which has a difference above this average.",194,ea,bird_28,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,challenging,False,non-chartered schools refer to schools whose Charter = 0; K-12 means grades 1 through 12; percent of eligible free rate for K-12 = `Free Meal Count (K-12)` * 100 / `Enrollment (K-12)`,False,,SELECT COUNT(*) FROM frpm WHERE `County Name` = 'Los Angeles' AND `Charter School (Y/N)` = 0 AND `Percent (%) Eligible Free (K-12)` < 0.18,True,,SELECT COUNT(T2.School) FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.County = 'Los Angeles' AND T2.Charter = 0 AND CAST(T1.`Free Meal Count (K-12)` AS REAL) * 100 / T1.`Enrollment (K-12)` < 0.18,226,True,DeepSeek,1,1,What is the total number of non-chartered schools in the county of Los Angeles with a percent (%) of eligible free meals for grades 1 through 12 that is less than 0.18%?,169,ea,bird_62,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Elementary School District refers to DOC = 52; Unified School District refers to DOC = 54.,False,,SELECT (SELECT COUNT(*) FROM frpm WHERE `County Name` = 'Orange County' AND `District Type` = 'Unified' AND `School Type` = 'Merged') * 1.0 / (SELECT COUNT(*) FROM frpm WHERE `County Name` = 'Orange County' AND `District Type` = 'Elementary' AND `School Type` = 'Merged') AS ratio,True,,SELECT CAST(SUM(CASE WHEN DOC = 54 THEN 1 ELSE 0 END) AS REAL) / SUM(CASE WHEN DOC = 52 THEN 1 ELSE 0 END) FROM schools WHERE StatusType = 'Merged' AND County = 'Orange',169,True,DeepSeek,1,1,What is the ratio of merged Unified School District schools in Orange County to merged Elementary School District schools?,122,ea,bird_48,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Closure date and closed date are synonyms; 'Closed' was mentioned in schools.StatusType.,False,,"SELECT s.County, s.School, s.ClosedDate FROM schools s WHERE s.StatusType = 'Closed' GROUP BY s.County ORDER BY COUNT(*) DESC LIMIT 1",True,,"SELECT DISTINCT County, School, ClosedDate FROM schools WHERE County = ( SELECT County FROM schools WHERE StatusType = 'Closed' GROUP BY County ORDER BY COUNT(School) DESC LIMIT 1 ) AND StatusType = 'Closed' AND school IS NOT NULL",230,True,DeepSeek,1,1,Which different county has the most number of closed schools? Please provide the name of each school as well as the closure date.,129,ea,bird_49,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,False,,"SELECT School, Phone, Ext FROM schools WHERE Zip = '95203-3704'",True,,"SELECT Phone, Ext, School FROM schools WHERE Zip = '95203-3704'",63,True,DeepSeek,1,1,What is the phone number and extension number for the school with the zip code 95203-3704? Indicate the school's name.,118,ea,bird_58,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,State Special Schools refers to DOC = 31; Grades 1 through 12 means K-12,False,,"SELECT s.State, SUM(f.`Enrollment (K-12)`) AS total_enrollment FROM frpm f JOIN schools s ON f.CDSCode = s.CDSCode WHERE f.`Low Grade` <= '1' AND f.`High Grade` >= '12' AND s.SOCType = 'Special Education' GROUP BY s.State ORDER BY total_enrollment DESC",True,,SELECT T2.School FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.DOC = 31 ORDER BY T1.`Enrollment (K-12)` DESC LIMIT 1,147,True,DeepSeek,1,1,Which state special schools have the highest number of enrollees from grades 1 through 12?,90,ea,bird_46,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,True,,SELECT DISTINCT s.Website FROM schools s WHERE (s.AdmFName1 = 'Mike' AND s.AdmLName1 = 'Larson') OR (s.AdmFName2 = 'Mike' AND s.AdmLName2 = 'Larson') OR (s.AdmFName3 = 'Mike' AND s.AdmLName3 = 'Larson') OR (s.AdmFName1 = 'Dante' AND s.AdmLName1 = 'Alvarez') OR (s.AdmFName2 = 'Dante' AND s.AdmLName2 = 'Alvarez') OR (s.AdmFName3 = 'Dante' AND s.AdmLName3 = 'Alvarez'),True,,SELECT Website FROM schools WHERE (AdmFName1 = 'Mike' AND AdmLName1 = 'Larson') OR (AdmFName1 = 'Dante' AND AdmLName1 = 'Alvarez'),130,True,DeepSeek,1,1,What is the website for the schools under the administrations of Mike Larson and Dante Alvarez?,95,ea,bird_59,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,False,,"SELECT DISTINCT s.School, s.MailZip FROM schools s WHERE s.AdmFName1 = 'Avetik' AND s.AdmLName1 = 'Atoian' OR s.AdmFName2 = 'Avetik' AND s.AdmLName2 = 'Atoian' OR s.AdmFName3 = 'Avetik' AND s.AdmLName3 = 'Atoian'",True,,"SELECT School, MailZip FROM schools WHERE AdmFName1 = 'Avetik' AND AdmLName1 = 'Atoian'",87,True,DeepSeek,1,1,Please specify all of the schools and their related mailing zip codes that are under Avetik Atoian's administration.,116,ea,bird_54,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,Elementary School District refers to DOC = 52; Chartered schools refer to Charter = 1 in the table schools,False,,SELECT COUNT(*) FROM schools WHERE City = 'Hickman' AND Charter = 1 AND District LIKE '%Elementary%',True,,SELECT COUNT(School) FROM schools WHERE DOC = 52 AND Charter = 1 AND City = 'Hickman',85,True,DeepSeek,1,1,How many chartered schools located in the city of Hickman are owned by the Elementary School District?,102,ea,bird_61,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,True,,SELECT COUNT(*) FROM schools WHERE MailState = 'CA' AND City = 'San Joaquin' AND StatusType = 'Active',True,,SELECT COUNT(CDSCode) FROM schools WHERE City = 'San Joaquin' AND MailState = 'CA' AND StatusType = 'Active',108,True,DeepSeek,1,1,"Of all the schools with a mailing state address in California, how many are active in San Joaquin city?",103,ea,bird_56,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,Total SAT scores can be computed by AvgScrRead + AvgScrMath + AvgScrWrite,True,,SELECT COUNT(*) FROM schools s JOIN satscores sat ON s.CDSCode = sat.cds WHERE s.MailCity = 'Lakeport' AND sat.NumGE1500 >= 1,True,,SELECT COUNT(T1.cds) FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode WHERE T2.MailCity = 'Lakeport' AND (T1.AvgScrRead + T1.AvgScrMath + T1.AvgScrWrite) >= 1500,181,True,DeepSeek,1,1,What is the total number of schools whose total SAT scores are greater or equal to 1500 whose mailing city is Lakeport?,119,ea,bird_52,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Ratio in percentage = (count(locally funded schools in Santa Clara) / count(all funding type schools in Santa Clara) * 100%,False,,SELECT (COUNT(CASE WHEN frpm.`Charter Funding Type` = 'Locally funded' THEN 1 END) * 100.0 / COUNT(*)) AS percentage_ratio FROM frpm WHERE frpm.`County Name` = 'Santa Clara' AND frpm.`Charter School (Y/N)` = 1,True,,SELECT CAST(SUM(CASE WHEN FundingType = 'Locally funded' THEN 1 ELSE 0 END) AS REAL) * 100 / SUM(CASE WHEN FundingType != 'Locally funded' THEN 1 ELSE 0 END) FROM schools WHERE County = 'Santa Clara' AND Charter = 1,215,True,DeepSeek,1,1,What is the ratio in percentage of Santa Clara County schools that are locally funded compared to all other types of charter school funding?,140,ea,bird_65,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,False,,SELECT s.School FROM schools s JOIN frpm f ON s.CDSCode = f.CDSCode WHERE f.`County Code` = '37' AND f.`NSLP Provision Status` = '2',True,,"SELECT T2.EILName, T2.School FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T1.`NSLP Provision Status` = 'Breakfast Provision 2' AND T1.`County Code` = 37",181,True,DeepSeek,1,1,What is the educational level name for the schools with Breakfast Provision 2 in county code 37? Indicate the name of the school.,129,ea,bird_75,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,Virtual = 'P' means partially virtual; Charter schools refers to Charter = 1 in the table schools,False,,SELECT s.Website FROM schools s WHERE s.County = 'San Joaquin' AND s.Charter = 1 AND s.Virtual = 'Partially Virtual',True,,SELECT Website FROM schools WHERE County = 'San Joaquin' AND Virtual = 'P' AND Charter = 1,90,True,DeepSeek,1,1,What are the websites for all the partially virtual chartered schools located in San Joaquin?,93,ea,bird_60,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,False,,"SELECT StatusType, COUNT(*) FROM schools WHERE County = 'Alpine' AND District = 'Community Day' GROUP BY StatusType",True,,SELECT COUNT(School) FROM schools WHERE (StatusType = 'Closed' OR StatusType = 'Active') AND SOC = 69 AND County = 'Alpine',123,True,DeepSeek,1,1,How many active and closed District Community Day Schools are there in the county of Alpine?,92,ea,bird_70,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,True,,SELECT COUNT(*) FROM schools WHERE MailCity = 'Hickman' AND CharterNum = '00D4',True,,SELECT COUNT(*) FROM schools WHERE CharterNum = '00D4' AND MailCity = 'Hickman',79,True,DeepSeek,1,1,What is the total number of schools with a mailing city in Hickman belonging to the charter number 00D4?,104,ea,bird_64,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Elementary School District refers to DOC = 52; Monthly average number of schools that opened in 1980 = count(schools that opened in 1980) / 12,True,,"SELECT COUNT(*) / 12.0 AS monthly_average FROM schools WHERE County = 'Alameda' AND District LIKE '%Elementary%' AND strftime('%Y', OpenDate) = '1980'",True,,"SELECT CAST(COUNT(School) AS REAL) / 12 FROM schools WHERE DOC = 52 AND County = 'Alameda' AND strftime('%Y', OpenDate) = '1980'",128,True,DeepSeek,1,1,What is the monthly average number of schools that opened in Alameda County under the jurisdiction of the Elementary School District in 1980?,141,ea,bird_47,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,"Chartered schools refer to Charter = 1 in the table schools; Full name refers to first name, last name",False,,"SELECT s.School, s.City, s.AdmFName1, s.AdmLName1, s.AdmFName2, s.AdmLName2, s.AdmFName3, s.AdmLName3 FROM schools s WHERE s.Charter = 1 AND s.CharterNum = '00D2'",True,,"SELECT AdmFName1, AdmLName1, School, City FROM schools WHERE Charter = 1 AND CharterNum = '00D2'",96,True,DeepSeek,1,1,"In chartered schools with charter number 00D2, what are the names of all the administrators? Include the name of the school and the city to which it belongs",156,ea,bird_63,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Communication number refers to phone number.,False,,"SELECT s.School AS school_name, ss.AvgScrWrite AS average_writing_score, s.Phone AS communication_number FROM schools s JOIN satscores ss ON s.CDSCode = ss.cds WHERE (s.OpenDate > '1991-12-31' OR s.ClosedDate < '2000-01-01') AND ss.AvgScrWrite IS NOT NULL",True,,"SELECT T2.School, T1.AvgScrWrite, T2.Phone FROM schools AS T2 LEFT JOIN satscores AS T1 ON T2.CDSCode = T1.cds WHERE strftime('%Y', T2.OpenDate) > '1991' OR strftime('%Y', T2.ClosedDate) < '2000'",195,True,DeepSeek,1,1,"What is the average score in writing for the schools that were opened after 1991 or closed before 2000? List the school names along with the score. Also, list the communication number of the schools if there is any.",215,ea,bird_27,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
True,bird,[true],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Ratio = count(schools in Colusa) / count(schools in Humboldt),True,,SELECT (SELECT COUNT(*) FROM schools WHERE MailState = 'CA' AND County = 'Colusa') * 1.0 / (SELECT COUNT(*) FROM schools WHERE MailState = 'CA' AND County = 'Humboldt') AS ratio,True,,SELECT CAST(SUM(CASE WHEN County = 'Colusa' THEN 1 ELSE 0 END) AS REAL) / SUM(CASE WHEN County = 'Humboldt' THEN 1 ELSE 0 END) FROM schools WHERE MailState = 'CA',162,True,DeepSeek,1,1,"Of the schools with a mailing state address in California, what is the ratio of the schools located in the county of Colusa against the school located in the county of Humboldt?",177,ea,bird_55,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,High school can be represented as EILCode = 'HS',False,,SELECT s.City FROM schools s JOIN frpm f ON s.CDSCode = f.CDSCode WHERE f.`Low Grade` = '9' AND f.`High Grade` = '12' AND f.`County Name` = 'Merced' AND f.`NSLP Provision Status` = '2' AND f.`School Type` = 'High',True,,SELECT T2.City FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T1.`NSLP Provision Status` = 'Lunch Provision 2' AND T2.County = 'Merced' AND T1.`Low Grade` = 9 AND T1.`High Grade` = 12 AND T2.EILCode = 'HS',232,True,DeepSeek,1,1,What is the city location of the high school level school with Lunch Provision 2 whose lowest grade is 9 and the highest grade is 12 in the county of Merced?,157,ea,bird_76,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,Youth Authority Facilities (CEA) refers to SOC = 11; 1980s = years between 1980 and 1989,False,,"SELECT s.County, COUNT(*) AS closure_count FROM schools s WHERE s.ClosedDate BETWEEN '1980-01-01' AND '1989-12-31' AND s.DOC = 'CEA' GROUP BY s.County ORDER BY closure_count DESC LIMIT 1",True,,"SELECT County FROM schools WHERE strftime('%Y', ClosedDate) BETWEEN '1980' AND '1989' AND StatusType = 'Closed' AND SOC = 11 GROUP BY County ORDER BY COUNT(School) DESC LIMIT 1",176,True,DeepSeek,1,1,Which county reported the most number of school closure in the 1980s with school wonership code belonging to Youth Authority Facilities (CEA)?,142,ea,bird_68,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,"When magent is equal to 0 in the database, it means ths school doesn't offer a magnet program.",False,,"SELECT frpm.""District Code"" FROM frpm JOIN schools ON frpm.CDSCode = schools.CDSCode WHERE schools.City = 'Fresno' AND schools.Magnet = 0 LIMIT 1",True,,SELECT T1.`District Code` FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.City = 'Fresno' AND T2.Magnet = 0,136,True,DeepSeek,1,1,What is the district code for the School that does not offer a magnet program in the city of Fresno?,100,ea,bird_71,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,State Special Schools means that SOC = 31.,False,,SELECT DISTINCT s.NCESDist FROM schools s WHERE s.SOC IS NOT NULL AND s.DOC = 'State Special Schools',True,,SELECT NCESDist FROM schools WHERE SOC = 31,43,True,DeepSeek,1,1,Please provide the National Center for Educational Statistics school district identification number for all schools with a School Ownership Code that are part of the State Special Schools.,188,ea,bird_69,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,False,,"SELECT s.School, s.AdmEmail1 FROM schools s JOIN satscores ss ON s.CDSCode = ss.cds WHERE ss.NumGE1500 = (SELECT MAX(NumGE1500) FROM satscores) LIMIT 1",True,,"SELECT T2.AdmEmail1, T2.School FROM satscores AS T1 INNER JOIN schools AS T2 ON T1.cds = T2.CDSCode ORDER BY T1.NumGE1500 DESC LIMIT 1",134,True,DeepSeek,1,1,What is the administrator's email address for the school with the highest number of test takers who received SAT scores of at least 1500?Provide the name of the school.,168,ea,bird_88,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,moderate,False,District Special Education Consortia School refers to EdOpsCode = 'SPECON'.,False,,"SELECT ""Low Grade"" FROM frpm WHERE ""District Code"" = 613360 AND ""School Type"" = 'District Special Education Consortia' LIMIT 1",True,,SELECT MIN(T1.`Low Grade`) FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.NCESDist = '0613360' AND T2.EdOpsCode = 'SPECON',152,True,DeepSeek,1,1,What is the lowest grade for the District Special Education Consortia School with National Center for Educational Statistics school district identification number of 0613360?,174,ea,bird_74,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
False,bird,[false],california_schools,data/bird/dev_databases/california_schools/california_schools.sqlite,simple,False,,False,,"SELECT frpm.""Free Meal Count (Ages 5-17)"" FROM frpm JOIN schools ON frpm.CDSCode = schools.CDSCode WHERE schools.School LIKE '%Youth Authority%' AND schools.MailStreet = 'PO Box 1040'",True,,SELECT T1.`FRPM Count (Ages 5-17)` FROM frpm AS T1 INNER JOIN schools AS T2 ON T1.CDSCode = T2.CDSCode WHERE T2.MailStreet = 'PO Box 1040' AND T2.SOCType = 'Youth Authority Facilities',184,True,DeepSeek,1,1,What is the free or reduced price meal count for ages 5 to 17 in the Youth Authority School with a mailing street address of PO Box 1040?,137,ea,bird_73,results/raw/DeepSeek_bird_ea_20260326_155321.jsonl
