sample_id,model_name,benchmark,completeness,efficiency,readability
bird_333,Defog-Llama3-SQLCoder-8B,bird,,,
bird_334,Defog-Llama3-SQLCoder-8B,bird,,,
bird_335,Defog-Llama3-SQLCoder-8B,bird,,,
bird_336,Defog-Llama3-SQLCoder-8B,bird,,,
bird_337,Defog-Llama3-SQLCoder-8B,bird,,,
bird_338,Defog-Llama3-SQLCoder-8B,bird,,,
bird_339,Defog-Llama3-SQLCoder-8B,bird,,,
bird_340,Defog-Llama3-SQLCoder-8B,bird,,,
bird_341,Defog-Llama3-SQLCoder-8B,bird,,,
bird_342,Defog-Llama3-SQLCoder-8B,bird,,,
bird_343,Defog-Llama3-SQLCoder-8B,bird,,,
bird_344,Defog-Llama3-SQLCoder-8B,bird,,,
bird_345,Defog-Llama3-SQLCoder-8B,bird,,,
bird_346,Defog-Llama3-SQLCoder-8B,bird,,,
bird_347,Defog-Llama3-SQLCoder-8B,bird,,,
bird_348,Defog-Llama3-SQLCoder-8B,bird,,,
bird_349,Defog-Llama3-SQLCoder-8B,bird,,,
bird_350,Defog-Llama3-SQLCoder-8B,bird,,,
bird_351,Defog-Llama3-SQLCoder-8B,bird,,,
bird_352,Defog-Llama3-SQLCoder-8B,bird,,,
bird_353,Defog-Llama3-SQLCoder-8B,bird,,,
bird_354,Defog-Llama3-SQLCoder-8B,bird,,,
bird_355,Defog-Llama3-SQLCoder-8B,bird,,,
bird_356,Defog-Llama3-SQLCoder-8B,bird,,,
bird_357,Defog-Llama3-SQLCoder-8B,bird,,,
bird_358,Defog-Llama3-SQLCoder-8B,bird,,,
bird_359,Defog-Llama3-SQLCoder-8B,bird,,,
bird_360,Defog-Llama3-SQLCoder-8B,bird,,,
bird_361,Defog-Llama3-SQLCoder-8B,bird,,,
bird_362,Defog-Llama3-SQLCoder-8B,bird,,,
bird_363,Defog-Llama3-SQLCoder-8B,bird,,,
bird_364,Defog-Llama3-SQLCoder-8B,bird,,,
bird_365,Defog-Llama3-SQLCoder-8B,bird,,,
bird_366,Defog-Llama3-SQLCoder-8B,bird,,,
bird_367,Defog-Llama3-SQLCoder-8B,bird,,,
bird_368,Defog-Llama3-SQLCoder-8B,bird,,,
bird_369,Defog-Llama3-SQLCoder-8B,bird,,,
bird_370,Defog-Llama3-SQLCoder-8B,bird,,,
bird_371,Defog-Llama3-SQLCoder-8B,bird,,,
bird_372,Defog-Llama3-SQLCoder-8B,bird,,,
bird_373,Defog-Llama3-SQLCoder-8B,bird,,,
bird_374,Defog-Llama3-SQLCoder-8B,bird,,,
bird_375,Defog-Llama3-SQLCoder-8B,bird,,,
bird_376,Defog-Llama3-SQLCoder-8B,bird,,,
bird_377,Defog-Llama3-SQLCoder-8B,bird,,,
bird_378,Defog-Llama3-SQLCoder-8B,bird,,,
bird_379,Defog-Llama3-SQLCoder-8B,bird,,,
bird_380,Defog-Llama3-SQLCoder-8B,bird,,,
bird_381,Defog-Llama3-SQLCoder-8B,bird,,,
bird_382,Defog-Llama3-SQLCoder-8B,bird,,,
bird_383,Defog-Llama3-SQLCoder-8B,bird,,,
bird_384,Defog-Llama3-SQLCoder-8B,bird,,,
bird_385,Defog-Llama3-SQLCoder-8B,bird,,,
bird_386,Defog-Llama3-SQLCoder-8B,bird,,,
bird_387,Defog-Llama3-SQLCoder-8B,bird,,,
bird_388,Defog-Llama3-SQLCoder-8B,bird,,,
bird_389,Defog-Llama3-SQLCoder-8B,bird,,,
bird_390,Defog-Llama3-SQLCoder-8B,bird,,,
bird_391,Defog-Llama3-SQLCoder-8B,bird,,,
bird_392,Defog-Llama3-SQLCoder-8B,bird,,,
bird_393,Defog-Llama3-SQLCoder-8B,bird,,,
bird_394,Defog-Llama3-SQLCoder-8B,bird,,,
bird_395,Defog-Llama3-SQLCoder-8B,bird,,,
bird_396,Defog-Llama3-SQLCoder-8B,bird,,,
bird_397,Defog-Llama3-SQLCoder-8B,bird,,,
bird_398,Defog-Llama3-SQLCoder-8B,bird,,,
bird_399,Defog-Llama3-SQLCoder-8B,bird,,,
bird_400,Defog-Llama3-SQLCoder-8B,bird,,,
bird_401,Defog-Llama3-SQLCoder-8B,bird,,,
bird_402,Defog-Llama3-SQLCoder-8B,bird,,,
bird_403,Defog-Llama3-SQLCoder-8B,bird,,,
bird_404,Defog-Llama3-SQLCoder-8B,bird,,,
bird_405,Defog-Llama3-SQLCoder-8B,bird,,,
bird_406,Defog-Llama3-SQLCoder-8B,bird,,,
bird_407,Defog-Llama3-SQLCoder-8B,bird,,,
bird_408,Defog-Llama3-SQLCoder-8B,bird,,,
bird_409,Defog-Llama3-SQLCoder-8B,bird,,,
bird_410,Defog-Llama3-SQLCoder-8B,bird,,,
bird_411,Defog-Llama3-SQLCoder-8B,bird,,,
bird_412,Defog-Llama3-SQLCoder-8B,bird,,,
bird_413,Defog-Llama3-SQLCoder-8B,bird,,,
bird_414,Defog-Llama3-SQLCoder-8B,bird,,,
bird_415,Defog-Llama3-SQLCoder-8B,bird,,,
bird_416,Defog-Llama3-SQLCoder-8B,bird,,,
bird_417,Defog-Llama3-SQLCoder-8B,bird,,,
bird_418,Defog-Llama3-SQLCoder-8B,bird,,,
bird_419,Defog-Llama3-SQLCoder-8B,bird,,,
bird_420,Defog-Llama3-SQLCoder-8B,bird,,,
bird_421,Defog-Llama3-SQLCoder-8B,bird,,,
bird_422,Defog-Llama3-SQLCoder-8B,bird,,,
bird_423,Defog-Llama3-SQLCoder-8B,bird,,,
bird_424,Defog-Llama3-SQLCoder-8B,bird,,,
bird_425,Defog-Llama3-SQLCoder-8B,bird,,,
bird_426,Defog-Llama3-SQLCoder-8B,bird,,,
bird_427,Defog-Llama3-SQLCoder-8B,bird,,,
bird_428,Defog-Llama3-SQLCoder-8B,bird,,,
bird_429,Defog-Llama3-SQLCoder-8B,bird,,,
bird_430,Defog-Llama3-SQLCoder-8B,bird,,,
bird_431,Defog-Llama3-SQLCoder-8B,bird,,,
bird_432,Defog-Llama3-SQLCoder-8B,bird,,,
bird_433,Defog-Llama3-SQLCoder-8B,bird,,,
bird_434,Defog-Llama3-SQLCoder-8B,bird,,,
bird_435,Defog-Llama3-SQLCoder-8B,bird,,,
bird_436,Defog-Llama3-SQLCoder-8B,bird,,,
bird_437,Defog-Llama3-SQLCoder-8B,bird,,,
bird_438,Defog-Llama3-SQLCoder-8B,bird,,,
bird_439,Defog-Llama3-SQLCoder-8B,bird,,,
bird_440,Defog-Llama3-SQLCoder-8B,bird,,,
bird_441,Defog-Llama3-SQLCoder-8B,bird,,,
bird_442,Defog-Llama3-SQLCoder-8B,bird,,,
bird_443,Defog-Llama3-SQLCoder-8B,bird,,,
bird_444,Defog-Llama3-SQLCoder-8B,bird,,,
bird_445,Defog-Llama3-SQLCoder-8B,bird,,,
bird_446,Defog-Llama3-SQLCoder-8B,bird,,,
bird_447,Defog-Llama3-SQLCoder-8B,bird,,,
bird_448,Defog-Llama3-SQLCoder-8B,bird,,,
bird_449,Defog-Llama3-SQLCoder-8B,bird,,,
bird_450,Defog-Llama3-SQLCoder-8B,bird,,,
bird_451,Defog-Llama3-SQLCoder-8B,bird,,,
bird_452,Defog-Llama3-SQLCoder-8B,bird,,,
bird_453,Defog-Llama3-SQLCoder-8B,bird,,,
bird_454,Defog-Llama3-SQLCoder-8B,bird,,,
bird_455,Defog-Llama3-SQLCoder-8B,bird,,,
bird_456,Defog-Llama3-SQLCoder-8B,bird,,,
bird_457,Defog-Llama3-SQLCoder-8B,bird,,,
bird_458,Defog-Llama3-SQLCoder-8B,bird,,,
bird_459,Defog-Llama3-SQLCoder-8B,bird,,,
bird_460,Defog-Llama3-SQLCoder-8B,bird,,,
bird_461,Defog-Llama3-SQLCoder-8B,bird,,,
bird_462,Defog-Llama3-SQLCoder-8B,bird,,,
bird_463,Defog-Llama3-SQLCoder-8B,bird,,,
bird_464,Defog-Llama3-SQLCoder-8B,bird,,,
bird_465,Defog-Llama3-SQLCoder-8B,bird,,,
bird_466,Defog-Llama3-SQLCoder-8B,bird,,,
bird_467,Defog-Llama3-SQLCoder-8B,bird,,,
bird_468,Defog-Llama3-SQLCoder-8B,bird,,,
bird_469,Defog-Llama3-SQLCoder-8B,bird,,,
bird_470,Defog-Llama3-SQLCoder-8B,bird,,,
bird_471,Defog-Llama3-SQLCoder-8B,bird,,,
bird_472,Defog-Llama3-SQLCoder-8B,bird,,,
bird_473,Defog-Llama3-SQLCoder-8B,bird,,,
bird_474,Defog-Llama3-SQLCoder-8B,bird,,,
bird_475,Defog-Llama3-SQLCoder-8B,bird,,,
bird_476,Defog-Llama3-SQLCoder-8B,bird,,,
bird_477,Defog-Llama3-SQLCoder-8B,bird,,,
bird_478,Defog-Llama3-SQLCoder-8B,bird,,,
bird_479,Defog-Llama3-SQLCoder-8B,bird,,,
bird_480,Defog-Llama3-SQLCoder-8B,bird,,,
bird_481,Defog-Llama3-SQLCoder-8B,bird,,,
bird_482,Defog-Llama3-SQLCoder-8B,bird,,,
bird_483,Defog-Llama3-SQLCoder-8B,bird,,,
bird_484,Defog-Llama3-SQLCoder-8B,bird,,,
bird_485,Defog-Llama3-SQLCoder-8B,bird,,,
bird_486,Defog-Llama3-SQLCoder-8B,bird,,,
bird_487,Defog-Llama3-SQLCoder-8B,bird,,,
bird_488,Defog-Llama3-SQLCoder-8B,bird,,,
bird_489,Defog-Llama3-SQLCoder-8B,bird,,,
bird_490,Defog-Llama3-SQLCoder-8B,bird,,,
bird_491,Defog-Llama3-SQLCoder-8B,bird,,,
bird_492,Defog-Llama3-SQLCoder-8B,bird,,,
bird_493,Defog-Llama3-SQLCoder-8B,bird,,,
bird_494,Defog-Llama3-SQLCoder-8B,bird,,,
bird_495,Defog-Llama3-SQLCoder-8B,bird,,,
bird_496,Defog-Llama3-SQLCoder-8B,bird,,,
bird_497,Defog-Llama3-SQLCoder-8B,bird,,,
bird_498,Defog-Llama3-SQLCoder-8B,bird,,,
bird_499,Defog-Llama3-SQLCoder-8B,bird,,,
bird_500,Defog-Llama3-SQLCoder-8B,bird,,,
bird_501,Defog-Llama3-SQLCoder-8B,bird,,,
bird_502,Defog-Llama3-SQLCoder-8B,bird,,,
bird_503,Defog-Llama3-SQLCoder-8B,bird,,,
bird_504,Defog-Llama3-SQLCoder-8B,bird,,,
bird_505,Defog-Llama3-SQLCoder-8B,bird,,,
bird_506,Defog-Llama3-SQLCoder-8B,bird,,,
bird_507,Defog-Llama3-SQLCoder-8B,bird,,,
bird_508,Defog-Llama3-SQLCoder-8B,bird,,,
bird_509,Defog-Llama3-SQLCoder-8B,bird,,,
bird_510,Defog-Llama3-SQLCoder-8B,bird,,,
bird_511,Defog-Llama3-SQLCoder-8B,bird,,,
bird_512,Defog-Llama3-SQLCoder-8B,bird,,,
bird_513,Defog-Llama3-SQLCoder-8B,bird,,,
bird_514,Defog-Llama3-SQLCoder-8B,bird,,,
bird_515,Defog-Llama3-SQLCoder-8B,bird,,,
bird_516,Defog-Llama3-SQLCoder-8B,bird,,,
bird_517,Defog-Llama3-SQLCoder-8B,bird,,,
bird_518,Defog-Llama3-SQLCoder-8B,bird,,,
bird_519,Defog-Llama3-SQLCoder-8B,bird,,,
bird_520,Defog-Llama3-SQLCoder-8B,bird,,,
bird_521,Defog-Llama3-SQLCoder-8B,bird,,,
bird_522,Defog-Llama3-SQLCoder-8B,bird,,,
bird_523,Defog-Llama3-SQLCoder-8B,bird,,,
bird_524,Defog-Llama3-SQLCoder-8B,bird,,,
bird_525,Defog-Llama3-SQLCoder-8B,bird,,,
bird_526,Defog-Llama3-SQLCoder-8B,bird,,,
bird_527,Defog-Llama3-SQLCoder-8B,bird,,,
bird_528,Defog-Llama3-SQLCoder-8B,bird,,,
bird_529,Defog-Llama3-SQLCoder-8B,bird,,,
bird_530,Defog-Llama3-SQLCoder-8B,bird,,,
bird_531,Defog-Llama3-SQLCoder-8B,bird,,,
bird_532,Defog-Llama3-SQLCoder-8B,bird,,,
bird_533,Defog-Llama3-SQLCoder-8B,bird,,,
bird_534,Defog-Llama3-SQLCoder-8B,bird,,,
bird_535,Defog-Llama3-SQLCoder-8B,bird,,,
bird_536,Defog-Llama3-SQLCoder-8B,bird,,,
bird_537,Defog-Llama3-SQLCoder-8B,bird,,,
bird_538,Defog-Llama3-SQLCoder-8B,bird,,,
bird_539,Defog-Llama3-SQLCoder-8B,bird,,,
bird_540,Defog-Llama3-SQLCoder-8B,bird,,,
bird_541,Defog-Llama3-SQLCoder-8B,bird,,,
bird_542,Defog-Llama3-SQLCoder-8B,bird,,,
bird_543,Defog-Llama3-SQLCoder-8B,bird,,,
bird_544,Defog-Llama3-SQLCoder-8B,bird,,,
bird_545,Defog-Llama3-SQLCoder-8B,bird,,,
bird_546,Defog-Llama3-SQLCoder-8B,bird,,,
bird_547,Defog-Llama3-SQLCoder-8B,bird,,,
bird_548,Defog-Llama3-SQLCoder-8B,bird,,,
bird_549,Defog-Llama3-SQLCoder-8B,bird,,,
bird_550,Defog-Llama3-SQLCoder-8B,bird,,,
bird_551,Defog-Llama3-SQLCoder-8B,bird,,,
bird_552,Defog-Llama3-SQLCoder-8B,bird,,,
bird_553,Defog-Llama3-SQLCoder-8B,bird,,,
bird_554,Defog-Llama3-SQLCoder-8B,bird,,,
bird_555,Defog-Llama3-SQLCoder-8B,bird,,,
bird_556,Defog-Llama3-SQLCoder-8B,bird,,,
bird_557,Defog-Llama3-SQLCoder-8B,bird,,,
bird_558,Defog-Llama3-SQLCoder-8B,bird,,,
bird_559,Defog-Llama3-SQLCoder-8B,bird,,,
bird_560,Defog-Llama3-SQLCoder-8B,bird,,,
bird_561,Defog-Llama3-SQLCoder-8B,bird,,,
bird_562,Defog-Llama3-SQLCoder-8B,bird,,,
bird_563,Defog-Llama3-SQLCoder-8B,bird,,,
bird_564,Defog-Llama3-SQLCoder-8B,bird,,,
bird_565,Defog-Llama3-SQLCoder-8B,bird,,,
bird_566,Defog-Llama3-SQLCoder-8B,bird,,,
bird_567,Defog-Llama3-SQLCoder-8B,bird,,,
bird_568,Defog-Llama3-SQLCoder-8B,bird,,,
bird_569,Defog-Llama3-SQLCoder-8B,bird,,,
bird_570,Defog-Llama3-SQLCoder-8B,bird,,,
bird_571,Defog-Llama3-SQLCoder-8B,bird,,,
bird_572,Defog-Llama3-SQLCoder-8B,bird,,,
bird_573,Defog-Llama3-SQLCoder-8B,bird,,,
bird_574,Defog-Llama3-SQLCoder-8B,bird,,,
bird_575,Defog-Llama3-SQLCoder-8B,bird,,,
bird_576,Defog-Llama3-SQLCoder-8B,bird,,,
bird_577,Defog-Llama3-SQLCoder-8B,bird,,,
bird_578,Defog-Llama3-SQLCoder-8B,bird,,,
bird_579,Defog-Llama3-SQLCoder-8B,bird,,,
bird_580,Defog-Llama3-SQLCoder-8B,bird,,,
bird_581,Defog-Llama3-SQLCoder-8B,bird,,,
bird_582,Defog-Llama3-SQLCoder-8B,bird,,,
bird_583,Defog-Llama3-SQLCoder-8B,bird,,,
bird_584,Defog-Llama3-SQLCoder-8B,bird,,,
bird_585,Defog-Llama3-SQLCoder-8B,bird,,,
bird_586,Defog-Llama3-SQLCoder-8B,bird,,,
bird_587,Defog-Llama3-SQLCoder-8B,bird,,,
bird_588,Defog-Llama3-SQLCoder-8B,bird,,,
bird_589,Defog-Llama3-SQLCoder-8B,bird,,,
bird_590,Defog-Llama3-SQLCoder-8B,bird,,,
bird_591,Defog-Llama3-SQLCoder-8B,bird,,,
bird_592,Defog-Llama3-SQLCoder-8B,bird,,,
bird_593,Defog-Llama3-SQLCoder-8B,bird,,,
bird_594,Defog-Llama3-SQLCoder-8B,bird,,,
bird_595,Defog-Llama3-SQLCoder-8B,bird,,,
bird_596,Defog-Llama3-SQLCoder-8B,bird,,,
bird_597,Defog-Llama3-SQLCoder-8B,bird,,,
bird_598,Defog-Llama3-SQLCoder-8B,bird,,,
bird_599,Defog-Llama3-SQLCoder-8B,bird,,,
bird_600,Defog-Llama3-SQLCoder-8B,bird,,,
bird_601,Defog-Llama3-SQLCoder-8B,bird,,,
bird_602,Defog-Llama3-SQLCoder-8B,bird,,,
bird_603,Defog-Llama3-SQLCoder-8B,bird,,,
bird_604,Defog-Llama3-SQLCoder-8B,bird,,,
bird_605,Defog-Llama3-SQLCoder-8B,bird,,,
bird_606,Defog-Llama3-SQLCoder-8B,bird,,,
bird_607,Defog-Llama3-SQLCoder-8B,bird,,,
bird_608,Defog-Llama3-SQLCoder-8B,bird,,,
bird_609,Defog-Llama3-SQLCoder-8B,bird,,,
bird_610,Defog-Llama3-SQLCoder-8B,bird,,,
bird_611,Defog-Llama3-SQLCoder-8B,bird,,,
bird_612,Defog-Llama3-SQLCoder-8B,bird,,,
bird_613,Defog-Llama3-SQLCoder-8B,bird,,,
bird_614,Defog-Llama3-SQLCoder-8B,bird,,,
bird_615,Defog-Llama3-SQLCoder-8B,bird,,,
bird_616,Defog-Llama3-SQLCoder-8B,bird,,,
bird_617,Defog-Llama3-SQLCoder-8B,bird,,,
bird_618,Defog-Llama3-SQLCoder-8B,bird,,,
bird_619,Defog-Llama3-SQLCoder-8B,bird,,,
bird_620,Defog-Llama3-SQLCoder-8B,bird,,,
bird_621,Defog-Llama3-SQLCoder-8B,bird,,,
bird_622,Defog-Llama3-SQLCoder-8B,bird,,,
bird_623,Defog-Llama3-SQLCoder-8B,bird,,,
bird_624,Defog-Llama3-SQLCoder-8B,bird,,,
bird_625,Defog-Llama3-SQLCoder-8B,bird,,,
bird_626,Defog-Llama3-SQLCoder-8B,bird,,,
bird_627,Defog-Llama3-SQLCoder-8B,bird,,,
bird_628,Defog-Llama3-SQLCoder-8B,bird,,,
bird_629,Defog-Llama3-SQLCoder-8B,bird,,,
bird_630,Defog-Llama3-SQLCoder-8B,bird,,,
bird_631,Defog-Llama3-SQLCoder-8B,bird,,,
bird_632,Defog-Llama3-SQLCoder-8B,bird,,,
bird_633,Defog-Llama3-SQLCoder-8B,bird,,,
bird_634,Defog-Llama3-SQLCoder-8B,bird,,,
bird_635,Defog-Llama3-SQLCoder-8B,bird,,,
bird_636,Defog-Llama3-SQLCoder-8B,bird,,,
bird_637,Defog-Llama3-SQLCoder-8B,bird,,,
bird_638,Defog-Llama3-SQLCoder-8B,bird,,,
bird_639,Defog-Llama3-SQLCoder-8B,bird,,,
bird_640,Defog-Llama3-SQLCoder-8B,bird,,,
bird_641,Defog-Llama3-SQLCoder-8B,bird,,,
bird_642,Defog-Llama3-SQLCoder-8B,bird,,,
bird_643,Defog-Llama3-SQLCoder-8B,bird,,,
bird_644,Defog-Llama3-SQLCoder-8B,bird,,,
bird_645,Defog-Llama3-SQLCoder-8B,bird,,,
bird_646,Defog-Llama3-SQLCoder-8B,bird,,,
bird_647,Defog-Llama3-SQLCoder-8B,bird,,,
bird_648,Defog-Llama3-SQLCoder-8B,bird,,,
bird_649,Defog-Llama3-SQLCoder-8B,bird,,,
bird_650,Defog-Llama3-SQLCoder-8B,bird,,,
bird_651,Defog-Llama3-SQLCoder-8B,bird,,,
bird_652,Defog-Llama3-SQLCoder-8B,bird,,,
bird_653,Defog-Llama3-SQLCoder-8B,bird,,,
bird_654,Defog-Llama3-SQLCoder-8B,bird,,,
bird_655,Defog-Llama3-SQLCoder-8B,bird,,,
bird_656,Defog-Llama3-SQLCoder-8B,bird,,,
bird_657,Defog-Llama3-SQLCoder-8B,bird,,,
bird_658,Defog-Llama3-SQLCoder-8B,bird,,,
bird_659,Defog-Llama3-SQLCoder-8B,bird,,,
bird_660,Defog-Llama3-SQLCoder-8B,bird,,,
bird_661,Defog-Llama3-SQLCoder-8B,bird,,,
bird_662,Defog-Llama3-SQLCoder-8B,bird,,,
bird_663,Defog-Llama3-SQLCoder-8B,bird,,,
bird_664,Defog-Llama3-SQLCoder-8B,bird,,,
bird_665,Defog-Llama3-SQLCoder-8B,bird,,,
bird_666,Defog-Llama3-SQLCoder-8B,bird,,,
bird_667,Defog-Llama3-SQLCoder-8B,bird,,,
bird_668,Defog-Llama3-SQLCoder-8B,bird,,,
bird_669,Defog-Llama3-SQLCoder-8B,bird,,,
bird_670,Defog-Llama3-SQLCoder-8B,bird,,,
bird_671,Defog-Llama3-SQLCoder-8B,bird,,,
bird_672,Defog-Llama3-SQLCoder-8B,bird,,,
bird_673,Defog-Llama3-SQLCoder-8B,bird,,,
bird_674,Defog-Llama3-SQLCoder-8B,bird,,,
bird_675,Defog-Llama3-SQLCoder-8B,bird,,,
bird_676,Defog-Llama3-SQLCoder-8B,bird,,,
bird_677,Defog-Llama3-SQLCoder-8B,bird,,,
bird_678,Defog-Llama3-SQLCoder-8B,bird,,,
bird_679,Defog-Llama3-SQLCoder-8B,bird,,,
bird_680,Defog-Llama3-SQLCoder-8B,bird,,,
bird_681,Defog-Llama3-SQLCoder-8B,bird,,,
bird_682,Defog-Llama3-SQLCoder-8B,bird,,,
bird_683,Defog-Llama3-SQLCoder-8B,bird,,,
bird_684,Defog-Llama3-SQLCoder-8B,bird,,,
bird_685,Defog-Llama3-SQLCoder-8B,bird,,,
bird_686,Defog-Llama3-SQLCoder-8B,bird,,,
bird_687,Defog-Llama3-SQLCoder-8B,bird,,,
bird_688,Defog-Llama3-SQLCoder-8B,bird,,,
bird_689,Defog-Llama3-SQLCoder-8B,bird,,,
bird_690,Defog-Llama3-SQLCoder-8B,bird,,,
bird_691,Defog-Llama3-SQLCoder-8B,bird,,,
bird_692,Defog-Llama3-SQLCoder-8B,bird,,,
bird_693,Defog-Llama3-SQLCoder-8B,bird,,,
bird_694,Defog-Llama3-SQLCoder-8B,bird,,,
bird_695,Defog-Llama3-SQLCoder-8B,bird,,,
bird_696,Defog-Llama3-SQLCoder-8B,bird,,,
bird_697,Defog-Llama3-SQLCoder-8B,bird,,,
bird_698,Defog-Llama3-SQLCoder-8B,bird,,,
bird_699,Defog-Llama3-SQLCoder-8B,bird,,,
bird_700,Defog-Llama3-SQLCoder-8B,bird,,,
bird_701,Defog-Llama3-SQLCoder-8B,bird,,,
bird_702,Defog-Llama3-SQLCoder-8B,bird,,,
bird_703,Defog-Llama3-SQLCoder-8B,bird,,,
bird_704,Defog-Llama3-SQLCoder-8B,bird,,,
bird_705,Defog-Llama3-SQLCoder-8B,bird,,,
bird_706,Defog-Llama3-SQLCoder-8B,bird,,,
bird_707,Defog-Llama3-SQLCoder-8B,bird,,,
bird_708,Defog-Llama3-SQLCoder-8B,bird,,,
bird_709,Defog-Llama3-SQLCoder-8B,bird,,,
bird_710,Defog-Llama3-SQLCoder-8B,bird,,,
bird_711,Defog-Llama3-SQLCoder-8B,bird,,,
bird_712,Defog-Llama3-SQLCoder-8B,bird,,,
bird_713,Defog-Llama3-SQLCoder-8B,bird,,,
bird_714,Defog-Llama3-SQLCoder-8B,bird,,,
bird_715,Defog-Llama3-SQLCoder-8B,bird,,,
bird_716,Defog-Llama3-SQLCoder-8B,bird,,,
bird_717,Defog-Llama3-SQLCoder-8B,bird,,,
bird_718,Defog-Llama3-SQLCoder-8B,bird,,,
bird_719,Defog-Llama3-SQLCoder-8B,bird,,,
bird_720,Defog-Llama3-SQLCoder-8B,bird,,,
bird_721,Defog-Llama3-SQLCoder-8B,bird,,,
bird_722,Defog-Llama3-SQLCoder-8B,bird,,,
bird_723,Defog-Llama3-SQLCoder-8B,bird,,,
bird_724,Defog-Llama3-SQLCoder-8B,bird,,,
bird_725,Defog-Llama3-SQLCoder-8B,bird,,,
bird_726,Defog-Llama3-SQLCoder-8B,bird,,,
bird_727,Defog-Llama3-SQLCoder-8B,bird,,,
bird_728,Defog-Llama3-SQLCoder-8B,bird,,,
bird_729,Defog-Llama3-SQLCoder-8B,bird,,,
bird_730,Defog-Llama3-SQLCoder-8B,bird,,,
bird_731,Defog-Llama3-SQLCoder-8B,bird,,,
bird_732,Defog-Llama3-SQLCoder-8B,bird,,,
bird_733,Defog-Llama3-SQLCoder-8B,bird,,,
bird_734,Defog-Llama3-SQLCoder-8B,bird,,,
bird_735,Defog-Llama3-SQLCoder-8B,bird,,,
bird_736,Defog-Llama3-SQLCoder-8B,bird,,,
bird_737,Defog-Llama3-SQLCoder-8B,bird,,,
bird_738,Defog-Llama3-SQLCoder-8B,bird,,,
bird_739,Defog-Llama3-SQLCoder-8B,bird,,,
bird_740,Defog-Llama3-SQLCoder-8B,bird,,,
bird_741,Defog-Llama3-SQLCoder-8B,bird,,,
bird_742,Defog-Llama3-SQLCoder-8B,bird,,,
bird_743,Defog-Llama3-SQLCoder-8B,bird,,,
bird_744,Defog-Llama3-SQLCoder-8B,bird,,,
bird_745,Defog-Llama3-SQLCoder-8B,bird,,,
bird_746,Defog-Llama3-SQLCoder-8B,bird,,,
bird_747,Defog-Llama3-SQLCoder-8B,bird,,,
bird_748,Defog-Llama3-SQLCoder-8B,bird,,,
bird_749,Defog-Llama3-SQLCoder-8B,bird,,,
bird_750,Defog-Llama3-SQLCoder-8B,bird,,,
bird_751,Defog-Llama3-SQLCoder-8B,bird,,,
bird_752,Defog-Llama3-SQLCoder-8B,bird,,,
bird_753,Defog-Llama3-SQLCoder-8B,bird,,,
bird_754,Defog-Llama3-SQLCoder-8B,bird,,,
bird_755,Defog-Llama3-SQLCoder-8B,bird,,,
bird_756,Defog-Llama3-SQLCoder-8B,bird,,,
bird_757,Defog-Llama3-SQLCoder-8B,bird,,,
bird_758,Defog-Llama3-SQLCoder-8B,bird,,,
bird_759,Defog-Llama3-SQLCoder-8B,bird,,,
bird_760,Defog-Llama3-SQLCoder-8B,bird,,,
bird_761,Defog-Llama3-SQLCoder-8B,bird,,,
bird_762,Defog-Llama3-SQLCoder-8B,bird,,,
bird_763,Defog-Llama3-SQLCoder-8B,bird,,,
bird_764,Defog-Llama3-SQLCoder-8B,bird,,,
bird_765,Defog-Llama3-SQLCoder-8B,bird,,,
bird_766,Defog-Llama3-SQLCoder-8B,bird,,,
bird_767,Defog-Llama3-SQLCoder-8B,bird,,,
bird_768,Defog-Llama3-SQLCoder-8B,bird,,,
bird_769,Defog-Llama3-SQLCoder-8B,bird,,,
bird_770,Defog-Llama3-SQLCoder-8B,bird,,,
bird_771,Defog-Llama3-SQLCoder-8B,bird,,,
bird_772,Defog-Llama3-SQLCoder-8B,bird,,,
bird_773,Defog-Llama3-SQLCoder-8B,bird,,,
bird_774,Defog-Llama3-SQLCoder-8B,bird,,,
bird_775,Defog-Llama3-SQLCoder-8B,bird,,,
bird_776,Defog-Llama3-SQLCoder-8B,bird,,,
bird_777,Defog-Llama3-SQLCoder-8B,bird,,,
bird_778,Defog-Llama3-SQLCoder-8B,bird,,,
bird_779,Defog-Llama3-SQLCoder-8B,bird,,,
bird_780,Defog-Llama3-SQLCoder-8B,bird,,,
bird_781,Defog-Llama3-SQLCoder-8B,bird,,,
bird_782,Defog-Llama3-SQLCoder-8B,bird,,,
bird_783,Defog-Llama3-SQLCoder-8B,bird,,,
bird_784,Defog-Llama3-SQLCoder-8B,bird,,,
bird_785,Defog-Llama3-SQLCoder-8B,bird,,,
bird_786,Defog-Llama3-SQLCoder-8B,bird,,,
bird_787,Defog-Llama3-SQLCoder-8B,bird,,,
bird_788,Defog-Llama3-SQLCoder-8B,bird,,,
bird_789,Defog-Llama3-SQLCoder-8B,bird,,,
bird_790,Defog-Llama3-SQLCoder-8B,bird,,,
bird_791,Defog-Llama3-SQLCoder-8B,bird,,,
bird_792,Defog-Llama3-SQLCoder-8B,bird,,,
bird_793,Defog-Llama3-SQLCoder-8B,bird,,,
bird_794,Defog-Llama3-SQLCoder-8B,bird,,,
bird_795,Defog-Llama3-SQLCoder-8B,bird,,,
bird_796,Defog-Llama3-SQLCoder-8B,bird,,,
bird_797,Defog-Llama3-SQLCoder-8B,bird,,,
